sample_id,source_mode,symbol,direction_guess,direction_confidence,window_start,window_end,anchor_timestamp,anchor_timeframe,anchor_date,month,session,candidate_source_type,entry_level_source,entry_level_confidence,entry_level_price,entry_level_is_heuristic,volatility_bucket,chart_path,html_path,execution_data_status,m1_candles_count,m5_candles_count,m15_candles_count,h1_candles_count,m1_count,m5_count,m15_count,h1_count,execution_window_start,execution_window_end,candidate_reason_codes,limitations,reviewer_should_skip_due_to_missing_ltf_data_manual,htf_liquidity_class_manual,ltf_liquidity_class_manual,multi_tf_alignment_manual,liquidity_taken_manual,liquidity_depth_quality_manual,shallow_liquidity_trap_manual,target_liquidity_available_manual,reaction_zone_present_manual,reaction_zone_type_manual,reaction_zone_age_quality_manual,fvg_valid_manual,ifvg_valid_manual,volume_crack_present_manual,volume_profile_clean_manual,number_theory_confluence_manual,adelin_v2_label_manual,would_trade_manual,no_trade_reason_manual,setup_quality_score_manual,reversal_or_continuation_manual,rare_ifvg_continuation_candidate_manual,expected_sl_pips_manual,sl_acceptable_manual,be_after_reaction_manual,early_close_candidate_manual,accumulation_after_entry_manual,m1_engulfing_against_manual,runner_target_manual,partial_management_manual,expected_target_area_manual,actual_reaction_quality_manual,actual_followthrough_quality_manual,reviewer_confidence_manual,reviewer_notes
sample_038,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-01-30T17:00:00+00:00,2026-01-30T21:30:00+00:00,2026-01-30T18:30:00+00:00,M15,2026-01-30,2026-01,OTHER,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4987.5,True,HIGH_VOLATILITY,charts/sample_038.svg,examples/sample_038.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-01-30T17:00:00+00:00,2026-01-30T21:30:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_039,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-02-03T05:00:00+00:00,2026-02-03T09:30:00+00:00,2026-02-03T06:30:00+00:00,M15,2026-02-03,2026-02,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,4820.0,True,HIGH_VOLATILITY,charts/sample_039.svg,examples/sample_039.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-03T05:00:00+00:00,2026-02-03T09:30:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_040,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,HIGH,2026-02-03T09:00:00+00:00,2026-02-03T13:30:00+00:00,2026-02-03T10:30:00+00:00,M15,2026-02-03,2026-02,LONDON,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4942.14,True,HIGH_VOLATILITY,charts/sample_040.svg,examples/sample_040.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-03T09:00:00+00:00,2026-02-03T13:30:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_041,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-02-11T23:30:00+00:00,2026-02-12T04:00:00+00:00,2026-02-12T01:00:00+00:00,M15,2026-02-12,2026-02,ASIA_OPEN,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,5099.09,True,HIGH_VOLATILITY,charts/sample_041.svg,examples/sample_041.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-02-11T23:30:00+00:00,2026-02-12T04:00:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|ASIA_OPEN_CONTEXT|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_042,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-02-10T23:30:00+00:00,2026-02-11T04:00:00+00:00,2026-02-11T01:00:00+00:00,M15,2026-02-11,2026-02,ASIA_OPEN,UNKNOWN,UNKNOWN,UNKNOWN,,True,HIGH_VOLATILITY,charts/sample_042.svg,examples/sample_042.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-02-10T23:30:00+00:00,2026-02-11T04:00:00+00:00,ASIA_OPEN_CONTEXT,NO_DEFENSIBLE_ENTRY_LEVEL_METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_043,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-03-03T05:00:00+00:00,2026-03-03T09:30:00+00:00,2026-03-03T06:30:00+00:00,M15,2026-03-03,2026-03,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,5370.0,True,HIGH_VOLATILITY,charts/sample_043.svg,examples/sample_043.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-03T05:00:00+00:00,2026-03-03T09:30:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_044,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-03-03T09:30:00+00:00,2026-03-03T14:00:00+00:00,2026-03-03T11:00:00+00:00,M15,2026-03-03,2026-03,LONDON,SWEEP_EXTREME,SWEEP_EXTREME,LOW,5291.93,True,HIGH_VOLATILITY,charts/sample_044.svg,examples/sample_044.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-03T09:30:00+00:00,2026-03-03T14:00:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_045,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-03-09T23:30:00+00:00,2026-03-10T04:00:00+00:00,2026-03-10T01:00:00+00:00,M15,2026-03-10,2026-03,ASIA_OPEN,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,5148.16,True,HIGH_VOLATILITY,charts/sample_045.svg,examples/sample_045.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-03-09T23:30:00+00:00,2026-03-10T04:00:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|ASIA_OPEN_CONTEXT|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_046,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-03-08T23:30:00+00:00,2026-03-09T04:00:00+00:00,2026-03-09T01:00:00+00:00,M15,2026-03-09,2026-03,ASIA_OPEN,UNKNOWN,UNKNOWN,UNKNOWN,,True,HIGH_VOLATILITY,charts/sample_046.svg,examples/sample_046.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-03-08T23:30:00+00:00,2026-03-09T04:00:00+00:00,ASIA_OPEN_CONTEXT,NO_DEFENSIBLE_ENTRY_LEVEL_METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_047,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-04-02T01:00:00+00:00,2026-04-02T05:30:00+00:00,2026-04-02T02:30:00+00:00,M15,2026-04-02,2026-04,ASIA,ROUND_LEVEL,ROUND_LEVEL,HIGH,4790.0,True,HIGH_VOLATILITY,charts/sample_047.svg,examples/sample_047.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-02T01:00:00+00:00,2026-04-02T05:30:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_048,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,HIGH,2026-04-01T15:30:00+00:00,2026-04-01T20:00:00+00:00,2026-04-01T17:00:00+00:00,M15,2026-04-01,2026-04,OTHER,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4749.58,True,HIGH_VOLATILITY,charts/sample_048.svg,examples/sample_048.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-01T15:30:00+00:00,2026-04-01T20:00:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_049,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-04-15T23:30:00+00:00,2026-04-16T04:00:00+00:00,2026-04-16T01:00:00+00:00,M15,2026-04-16,2026-04,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,,True,MID_VOLATILITY,charts/sample_049.svg,examples/sample_049.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-04-15T23:30:00+00:00,2026-04-16T04:00:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE,NO_DEFENSIBLE_ENTRY_LEVEL_METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_050,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-05-04T04:30:00+00:00,2026-05-04T09:00:00+00:00,2026-05-04T06:00:00+00:00,M15,2026-05-04,2026-05,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,4610.0,True,HIGH_VOLATILITY,charts/sample_050.svg,examples/sample_050.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-05-04T04:30:00+00:00,2026-05-04T09:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_051,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-05-01T20:00:00+00:00,2026-05-02T00:30:00+00:00,2026-05-01T21:30:00+00:00,M15,2026-05-01,2026-05,OTHER,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4613.63,True,HIGH_VOLATILITY,charts/sample_051.svg,examples/sample_051.html,REVIEWABLE_M1_M5,180,36,12,3,180,36,12,3,2026-05-01T20:00:00+00:00,2026-05-02T00:30:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_052,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-05-12T23:30:00+00:00,2026-05-13T04:00:00+00:00,2026-05-13T01:00:00+00:00,M15,2026-05-13,2026-05,ASIA,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,4715.78,True,MID_VOLATILITY,charts/sample_052.svg,examples/sample_052.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-05-12T23:30:00+00:00,2026-05-13T04:00:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_053,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-02-04T04:15:00+00:00,2026-02-04T08:45:00+00:00,2026-02-04T05:45:00+00:00,M15,2026-02-04,2026-02,ASIA,ROUND_LEVEL,ROUND_LEVEL,HIGH,5070.0,True,HIGH_VOLATILITY,charts/sample_053.svg,examples/sample_053.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-02-04T04:15:00+00:00,2026-02-04T08:45:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_054,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-02-03T13:00:00+00:00,2026-02-03T17:30:00+00:00,2026-02-03T14:30:00+00:00,M15,2026-02-03,2026-02,NEW_YORK_OPEN,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4892.4,True,HIGH_VOLATILITY,charts/sample_054.svg,examples/sample_054.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-03T13:00:00+00:00,2026-02-03T17:30:00+00:00,NEW_YORK_OPEN_CONTEXT|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_055,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-02-12T23:30:00+00:00,2026-02-13T04:00:00+00:00,2026-02-13T01:00:00+00:00,M15,2026-02-13,2026-02,ASIA_OPEN,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,4906.53,True,HIGH_VOLATILITY,charts/sample_055.svg,examples/sample_055.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-02-12T23:30:00+00:00,2026-02-13T04:00:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|ASIA_OPEN_CONTEXT|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_056,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-02-15T23:30:00+00:00,2026-02-16T04:00:00+00:00,2026-02-16T01:00:00+00:00,M15,2026-02-16,2026-02,ASIA_OPEN,UNKNOWN,UNKNOWN,UNKNOWN,,True,MID_VOLATILITY,charts/sample_056.svg,examples/sample_056.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-02-15T23:30:00+00:00,2026-02-16T04:00:00+00:00,ASIA_OPEN_CONTEXT,NO_DEFENSIBLE_ENTRY_LEVEL_METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_057,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-03-03T15:30:00+00:00,2026-03-03T20:00:00+00:00,2026-03-03T17:00:00+00:00,M15,2026-03-03,2026-03,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,5040.0,True,HIGH_VOLATILITY,charts/sample_057.svg,examples/sample_057.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-03T15:30:00+00:00,2026-03-03T20:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_058,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-03-04T03:30:00+00:00,2026-03-04T08:00:00+00:00,2026-03-04T05:00:00+00:00,M15,2026-03-04,2026-03,ASIA,SWEEP_EXTREME,SWEEP_EXTREME,LOW,5160.33,True,HIGH_VOLATILITY,charts/sample_058.svg,examples/sample_058.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-04T03:30:00+00:00,2026-03-04T08:00:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_059,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-03-15T22:30:00+00:00,2026-03-16T03:00:00+00:00,2026-03-16T00:00:00+00:00,M15,2026-03-16,2026-03,ASIA,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,5009.66,True,MID_VOLATILITY,charts/sample_059.svg,examples/sample_059.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-03-15T22:30:00+00:00,2026-03-16T03:00:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_060,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-03-10T23:30:00+00:00,2026-03-11T04:00:00+00:00,2026-03-11T01:00:00+00:00,M15,2026-03-11,2026-03,ASIA_OPEN,UNKNOWN,UNKNOWN,UNKNOWN,,True,MID_VOLATILITY,charts/sample_060.svg,examples/sample_060.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-03-10T23:30:00+00:00,2026-03-11T04:00:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|ASIA_OPEN_CONTEXT,NO_DEFENSIBLE_ENTRY_LEVEL_METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_061,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-04-02T06:30:00+00:00,2026-04-02T11:00:00+00:00,2026-04-02T08:00:00+00:00,M15,2026-04-02,2026-04,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,4670.0,True,HIGH_VOLATILITY,charts/sample_061.svg,examples/sample_061.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-02T06:30:00+00:00,2026-04-02T11:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_062,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-04-02T10:30:00+00:00,2026-04-02T15:00:00+00:00,2026-04-02T12:00:00+00:00,M15,2026-04-02,2026-04,NEW_YORK,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4624.83,True,HIGH_VOLATILITY,charts/sample_062.svg,examples/sample_062.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-02T10:30:00+00:00,2026-04-02T15:00:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_063,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-04-21T23:30:00+00:00,2026-04-22T04:00:00+00:00,2026-04-22T01:00:00+00:00,M15,2026-04-22,2026-04,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,,True,MID_VOLATILITY,charts/sample_063.svg,examples/sample_063.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-04-21T23:30:00+00:00,2026-04-22T04:00:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE,NO_DEFENSIBLE_ENTRY_LEVEL_METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_064,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-05-04T09:30:00+00:00,2026-05-04T14:00:00+00:00,2026-05-04T11:00:00+00:00,M15,2026-05-04,2026-05,NEW_YORK,ROUND_LEVEL,ROUND_LEVEL,HIGH,4580.0,True,HIGH_VOLATILITY,charts/sample_064.svg,examples/sample_064.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-05-04T09:30:00+00:00,2026-05-04T14:00:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|NUMBER_THEORY_LEVEL_NEAR|LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_065,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-05-03T23:45:00+00:00,2026-05-04T04:15:00+00:00,2026-05-04T01:15:00+00:00,M15,2026-05-04,2026-05,ASIA,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4628.63,True,HIGH_VOLATILITY,charts/sample_065.svg,examples/sample_065.html,REVIEWABLE_M1_M5,196,40,14,4,196,40,14,4,2026-05-03T23:45:00+00:00,2026-05-04T04:15:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_066,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-05-14T23:30:00+00:00,2026-05-15T04:00:00+00:00,2026-05-15T01:00:00+00:00,M15,2026-05-15,2026-05,ASIA,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,4653.03,True,HIGH_VOLATILITY,charts/sample_066.svg,examples/sample_066.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-05-14T23:30:00+00:00,2026-05-15T04:00:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_067,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-02-04T10:15:00+00:00,2026-02-04T14:45:00+00:00,2026-02-04T11:45:00+00:00,M15,2026-02-04,2026-02,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,5060.0,True,HIGH_VOLATILITY,charts/sample_067.svg,examples/sample_067.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-02-04T10:15:00+00:00,2026-02-04T14:45:00+00:00,NUMBER_THEORY_LEVEL_NEAR|LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_068,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-02-03T17:45:00+00:00,2026-02-03T22:15:00+00:00,2026-02-03T19:15:00+00:00,M15,2026-02-03,2026-02,OTHER,SWEEP_EXTREME,SWEEP_EXTREME,MEDIUM,4923.46,True,HIGH_VOLATILITY,charts/sample_068.svg,examples/sample_068.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-03T17:45:00+00:00,2026-02-03T22:15:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_069,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-02-16T23:30:00+00:00,2026-02-17T04:00:00+00:00,2026-02-17T01:00:00+00:00,M15,2026-02-17,2026-02,ASIA_OPEN,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,4997.79,True,HIGH_VOLATILITY,charts/sample_069.svg,examples/sample_069.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-02-16T23:30:00+00:00,2026-02-17T04:00:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|ASIA_OPEN_CONTEXT|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_070,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,UNKNOWN,2026-02-17T23:30:00+00:00,2026-02-18T04:00:00+00:00,2026-02-18T01:00:00+00:00,M15,2026-02-18,2026-02,ASIA_OPEN,UNKNOWN,UNKNOWN,UNKNOWN,,True,HIGH_VOLATILITY,charts/sample_070.svg,examples/sample_070.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-02-17T23:30:00+00:00,2026-02-18T04:00:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|ASIA_OPEN_CONTEXT,NO_DEFENSIBLE_ENTRY_LEVEL_METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_071,CANDIDATE_WINDOW_MODE,XAUUSD,UNKNOWN,UNKNOWN,2026-03-04T08:00:00+00:00,2026-03-04T12:30:00+00:00,2026-03-04T09:30:00+00:00,M15,2026-03-04,2026-03,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,5170.0,True,HIGH_VOLATILITY,charts/sample_071.svg,examples/sample_071.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-04T08:00:00+00:00,2026-03-04T12:30:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_072,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-03-04T12:00:00+00:00,2026-03-04T16:30:00+00:00,2026-03-04T13:30:00+00:00,M15,2026-03-04,2026-03,NEW_YORK,SWEEP_EXTREME,SWEEP_EXTREME,MEDIUM,5197.67,True,HIGH_VOLATILITY,charts/sample_072.svg,examples/sample_072.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-04T12:00:00+00:00,2026-03-04T16:30:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_073,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-03-22T22:30:00+00:00,2026-03-23T03:00:00+00:00,2026-03-23T00:00:00+00:00,M15,2026-03-23,2026-03,ASIA,SWEPT_LIQUIDITY_LEVEL,SWEPT_LIQUIDITY_LEVEL,MEDIUM,4477.27,True,HIGH_VOLATILITY,charts/sample_073.svg,examples/sample_073.html,REVIEWABLE_M1_M5,181,37,13,4,181,37,13,4,2026-03-22T22:30:00+00:00,2026-03-23T03:00:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|SWEPT_LIQUIDITY_LEVEL_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_074,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,UNKNOWN,2026-03-17T22:30:00+00:00,2026-03-18T03:00:00+00:00,2026-03-18T00:00:00+00:00,M15,2026-03-18,2026-03,ASIA,UNKNOWN,UNKNOWN,UNKNOWN,,True,HIGH_VOLATILITY,charts/sample_074.svg,examples/sample_074.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-03-17T22:30:00+00:00,2026-03-18T03:00:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE,NO_DEFENSIBLE_ENTRY_LEVEL_METADATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
